new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
601,9.774353342,15007.34998,21.40605703,168.0303591,417.1627984,1239.623174
602,73.26206089,13039.30129,73.26206089,287.776242,593.772097,1054.836592
603,50.48344108,26132.03359,51.03406351,84.05323478,340.2240627,1049.300477
604,184.3599619,13816.0958,NA,194.0481988,563.4757594,1225.138338
605,214.8538871,15746.24483,NA,361.6250863,550.29331,922.1177583
606,113.6219554,14445.96649,NA,318.4483934,484.283091,1182.57708
607,234.7908993,14008.84391,NA,330.5388657,593.7039863,1252.250717
608,99.64138494,13453.8068,99.64138494,320.6800404,516.4535686,1061.808994
609,314.3808602,17052.81503,NA,321.3552984,445.479036,1067.581403
610,452.5797239,14811.10465,NA,452.5797239,678.7780802,1185.761796
611,270.97405,15231.00495,NA,296.0888237,551.8124948,1404.505326
612,418.1116453,20983.70028,NA,418.1116453,688.7824004,1237.665706
613,56.03694518,20265.81362,56.03694518,191.9598793,383.7681388,1105.253071
614,157.2843642,17981.42618,NA,284.4382714,559.9576441,1129.371152
615,88.70717314,16607.30536,88.70717314,240.9730762,591.3713266,1153.650379
616,123.0423628,16819.44148,NA,308.9458345,671.0440463,1085.400998
617,248.0621697,14448.86299,NA,398.8503534,720.2726608,1180.660294
618,294.6594339,16660.07487,NA,342.9127782,588.5313006,1247.629035
619,57.1014644,19250.76988,57.1014644,259.19259,410.3181131,989.2929627
620,209.4664431,17239.83688,NA,313.8205606,652.7498702,1150.701723
621,50.85485595,16724.0971,59.64774829,218.1405119,514.6018337,1174.557541
622,138.1890442,16948.44564,NA,304.5188528,568.4404661,1134.602901
623,260.2942555,14639.56223,NA,348.7115695,618.8703357,1283.544636
624,114.6300241,16185.84895,NA,333.399199,602.2998281,1160.18452
625,159.7403156,13677.27702,NA,287.0607414,672.1859869,1259.999119
626,166.6413341,14345.10253,NA,263.4366435,539.197049,993.0068783
627,134.5030573,16587.44059,NA,312.4115273,564.7339585,1286.004553
628,387.1446294,25669.29521,NA,387.1446294,541.4609257,1006.332681
629,112.2418143,15183.6746,NA,234.4444085,646.135466,1302.598524
630,189.1387737,15755.83351,NA,298.5860155,541.1326047,1140.056623
631,110.4347946,18211.16038,NA,308.8981311,561.8917626,1127.271937
632,69.32962422,13092.98356,69.32962422,216.1132356,467.701267,1025.830691
633,290.2617846,24537.74593,NA,312.4696204,490.3027373,1347.217007
634,168.4135477,31105.99486,NA,311.1531317,463.5722982,1239.809604
635,144.3252483,14032.07667,NA,277.1714358,566.3407571,1153.917228
636,110.1599283,16683.89585,NA,355.4330105,515.9575232,1242.005542
637,0.066609447,15007.35625,0.066609447,110.9937867,676.7986754,1220.54579
638,47.74728881,17399.82556,47.74728881,255.3750053,426.5521993,1143.711239
639,79.39806046,16069.65701,79.39806046,277.8437981,596.5527448,1283.425319
640,226.0634317,19741.37564,NA,261.4302651,397.4107329,1251.327411
641,208.7906256,15316.05307,NA,215.55245,459.7426242,1261.383556
642,112.8220473,20231.4974,NA,232.9980048,541.5337451,1115.785139
643,134.8423452,22797.58369,NA,304.8106416,563.8619463,1400.220294
644,474.7789379,22968.07084,NA,474.7789379,771.5971572,1303.762597
645,14.60256194,13560.80472,41.87119491,41.87119491,521.029467,1407.881682
646,304.4763998,14373.17049,NA,406.2914913,515.9415786,1409.05615
647,212.0501576,13004.92329,NA,282.171004,645.1871623,1281.744438
648,89.59387553,15891.82965,89.59387553,253.0804343,724.4123739,1200.562288
649,159.0760486,16370.97045,NA,355.2356253,553.8836275,1123.715579
650,88.0430673,19688.99991,88.0430673,266.1331681,369.3947766,957.326235
651,77.33310137,14069.06075,77.33310137,192.2383213,664.6344502,1141.706601
652,316.3729635,15620.82354,NA,346.7003819,591.6646614,1252.460246
653,35.74895742,18724.66476,35.74895742,35.74895742,643.6127155,1035.267324
654,367.7499131,18042.42398,NA,431.6653315,723.6727433,1337.835845
655,139.4531132,15881.53844,NA,321.0813444,622.2611763,1007.024872
656,237.3110806,29890.2539,NA,237.3110806,724.5780057,1228.314321
657,150.0915773,26795.03438,NA,320.4588656,463.5569803,1072.038105
658,101.1508474,23568.99906,NA,223.5645264,375.0508933,1074.411832
659,99.99963969,15357.87602,99.99963969,247.8603495,633.8060376,1287.29718
660,233.6843283,13498.42176,NA,394.6757501,593.9723755,1155.342918
661,33.03776072,14863.13809,33.03776072,224.7100969,440.5509511,1224.86141
662,166.8407853,15666.56256,NA,296.9611091,490.9096657,1180.535217
663,80.59691464,12942.04894,85.18747601,278.526678,509.1709533,1109.343429
664,247.9880661,14640.54424,NA,383.3829772,643.1404264,1314.689067
665,3.32732963,18725.12634,25.95490802,165.1466824,165.1466824,991.2195384
666,244.7968328,14045.43413,NA,399.5754069,619.0523579,1227.300198
667,63.61227238,16284.07039,63.61227238,217.5645228,533.9645599,1142.423334
668,117.3896184,13005.85034,NA,226.9713336,592.2298907,1076.943533
669,62.33406563,18810.74859,70.62741725,165.0530591,427.7453483,968.7870364
670,224.684833,23391.52455,NA,365.2397033,491.8203864,1047.036994
671,157.4702574,13874.11654,NA,282.1224485,526.7251372,1242.324635
672,125.3981327,24991.97646,NA,125.3981327,410.5876773,1315.852166
673,166.9540428,22060.60943,NA,166.9540428,710.0798478,1232.183906
674,122.9216624,13736.37019,NA,261.3622454,439.8729518,1104.337669
675,166.8235037,15068.50815,NA,166.8235037,554.4206135,1384.285166
676,53.27263194,13291.43542,69.05523855,316.4067908,532.6070488,1187.166412
677,21.90402761,17246.64478,36.66428353,246.3021282,454.4004118,1272.986302
678,186.7579215,16189.79751,NA,325.4021625,667.359581,1265.50314
679,16.93994779,17525.4347,16.93994779,198.7722207,587.0819221,1149.72804
680,115.0696831,14668.26643,NA,293.0490571,731.8843809,1217.868956
681,137.1595771,16638.38415,NA,291.4885341,488.3355774,1053.188444
682,62.73514632,17387.31659,62.73514632,180.394684,540.6044981,1244.584909
683,248.2817109,18078.73764,NA,325.9983373,529.4691098,1216.502509
684,53.58697156,12775.81316,53.58697156,254.2138567,680.8571369,1283.919136
685,248.1524833,16358.10032,NA,293.6521835,638.5940823,1282.645692
686,23.90682426,14119.30849,33.32500458,165.5840413,468.1723481,1071.542064
687,64.24099562,20333.22476,64.24099562,305.9702025,399.7651209,1148.622028
688,114.2080957,13747.36333,NA,337.547784,600.2541753,1187.481746
689,86.55270194,13372.75841,86.55270194,220.5790836,529.8713364,1173.27173
690,78.65858719,12976.89089,78.65858719,269.6337423,640.5243075,1307.92238
691,87.78375455,21096.03275,87.78375455,221.1255376,361.6346321,748.6481623
692,258.0920399,16950.19393,NA,258.0920399,770.183732,1401.845311
693,220.8713498,14411.68153,NA,220.8713498,715.4444733,1233.94423
694,102.9503083,17644.6862,NA,102.9503083,594.4622955,846.3855488
695,145.6492939,17495.62153,NA,290.9134085,661.2461746,1142.301538
696,267.8493868,17357.74829,NA,352.9943702,599.4487106,1222.007334
697,464.9442171,21361.17689,NA,464.9442171,737.2391756,1163.84306
698,190.0694225,16205.90485,NA,247.1699934,611.6245021,1185.846086
699,256.4916354,20375.69218,NA,369.3689215,546.3388093,783.7744886
700,20.62092255,13917.76941,49.76184942,256.8405263,455.2195129,1166.033425
701,7.734678898,12960.49417,7.734678898,239.0101704,515.8524247,1327.371623
702,145.9811011,15986.57966,NA,300.8052016,485.2144108,1109.120305
703,110.1599283,16466.17247,NA,249.1182822,564.7151933,1259.613619
704,209.8665553,15793.91471,NA,330.9288013,576.0396748,915.5280316
705,4.09448841,13713.92282,4.09448841,273.1540909,618.0232234,1195.47196
706,284.8036718,23443.62708,NA,338.5238583,569.0760406,1043.836134
707,194.0748161,15557.96856,NA,194.0748161,712.756147,1266.03476
708,26.43896701,16435.9689,26.43896701,317.5777943,551.1781765,1199.354662
709,284.2940459,17700.73354,NA,377.8447947,664.4222861,1170.765945
710,139.4289046,15856.11483,NA,314.48996,649.0567507,1108.640245
711,469.7814259,19203.38707,NA,470.9388737,564.2134652,1373.169492
712,20.77073803,19392.69015,20.77073803,222.8563519,604.9881413,957.567043
713,14.93001207,19021.03063,14.93001207,14.93001207,681.781334,1315.10314
714,118.3247603,19363.76621,NA,176.2006134,616.5004385,1191.41186
715,77.11301631,17482.94965,80.7825357,192.6328324,390.5777488,1217.140486
716,307.8901716,27870.20943,NA,328.3090275,328.3090275,1322.898633
717,219.0825852,16196.98239,NA,281.3928072,535.8998261,1269.850853
718,194.7241383,15865.1444,NA,351.8371884,582.5705082,1268.793914
719,166.8407853,15455.7928,NA,189.6121008,436.3721509,1212.780115
720,216.0532967,27475.25091,NA,303.3739836,481.1130755,1393.007129
721,59.76746283,14127.0637,59.80640024,224.5107606,490.9833788,952.8285038
722,247.0612094,19177.21948,NA,247.0612094,433.1907546,1354.010658
723,76.04856524,13227.10305,76.04856524,278.7443259,522.3377547,1242.291154
724,0,20879.93601,22.0385979,197.0725722,367.7564616,868.9855188
725,0,31278.24192,24.57440658,179.0957866,250.9293705,967.9913485
726,0,13093.07513,38.02428262,250.5981045,504.127767,1109.022647
727,71.77881656,13985.71461,71.77881656,170.7038928,587.4020308,1009.232012
728,28.45228198,15006.2673,28.45228198,28.45228198,563.3654846,1380.481263
729,40.457816,13599.02365,53.04327089,263.3984774,537.7675246,1041.472654
730,65.62872579,13799.42824,65.62872579,176.7824339,427.2961104,1107.082496
731,0,16721.87521,7.469552795,140.2332157,386.5335992,996.4182456
