new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
370,542.6010568,26760.16435,NA,NA,602.9237542,1223.426243
371,509.5151841,16877.89977,NA,NA,725.4234295,1410.678704
372,287.8693985,19160.09193,NA,367.3481567,597.1514337,1166.03507
373,120.5225492,25735.889,NA,191.1013619,498.9651331,706.6864268
374,317.2620141,20300.13962,NA,368.0297098,619.6431357,1066.095973
375,188.0575191,23392.118,NA,188.0575191,454.4797581,932.0937805
376,31.13006209,17283.20123,31.13006209,31.13006209,627.1808702,956.3050976
377,80.71780992,16724.23575,80.71780992,159.3447086,621.7458126,1248.881
378,125.2600585,30745.05813,NA,125.2600585,125.2600585,1196.391826
379,529.6175696,21095.1259,NA,NA,741.8098044,1206.838384
380,125.2600585,31039.14735,NA,125.2600585,125.2600585,1084.001098
381,1.885589272,16367.35075,1.885589272,234.5269275,550.3670712,1075.084605
382,419.2366695,17576.24423,NA,419.2366695,419.2366695,1495.513467
383,219.8709342,18870.66312,NA,219.8709342,593.7844002,1429.657708
384,191.8230506,22884.30328,NA,191.8230506,191.8230506,1329.469388
385,1108.57498,27867.40112,NA,NA,NA,1524.45117
386,58.04178908,17922.90646,58.04178908,153.9578688,153.9578688,1355.929173
387,50.93007905,19037.79297,50.93007905,161.0347629,247.0473996,980.3764145
388,32.97147414,19053.30043,32.97147414,169.3828297,540.0501034,1248.439125
389,455.867512,27337.33223,NA,455.867512,455.867512,1372.755951
390,807.3447483,26472.7772,NA,NA,887.6058063,1315.873502
391,363.146478,18050.21142,NA,369.7504523,523.9999509,1138.510125
392,43.18734236,17663.71889,43.18734236,127.5034692,127.5034692,778.6049808
393,105.5409924,16951.23537,NA,110.320964,436.232445,590.8477933
394,350.5577411,18537.4267,NA,350.5577411,350.5577411,1233.115867
395,266.6576561,16266.80037,NA,313.4522288,610.7587671,1218.598361
396,446.8269149,19408.71926,NA,449.0837291,614.4603053,1220.561507
397,424.6844873,16292.53352,NA,424.6844873,746.7625329,1436.836707
398,424.6844873,16350.96136,NA,424.6844873,696.4388511,1437.332383
399,437.0105082,19390.96325,NA,437.0105082,688.8155325,1128.033163
400,378.7327381,16690.87504,NA,378.7327381,666.3161519,1132.268105
401,5.584343543,18775.96865,5.584343543,5.584343543,488.8491459,1368.777807
