new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
196,182.1870726,9934.035279,NA,305.0587285,523.7636249,1394.875903
197,132.9692064,8740.534362,NA,239.7055805,532.0305366,869.230228
198,32.04594722,10679.93943,32.04594722,251.6225391,489.4614813,1191.903617
199,50.8030975,10178.66533,50.8030975,85.22722118,616.9769808,1224.954821
200,153.1502474,11638.12693,NA,287.3309539,539.8013282,998.8384988
201,29.15841633,9034.662253,29.15841633,196.460009,467.0973588,1406.023851
202,99.64507218,11849.70129,99.64507218,346.3874413,494.4736155,1191.470314
203,574.1254502,13327.47447,NA,NA,728.5171791,1256.792398
204,407.4538024,13454.16486,NA,407.4538024,758.2692071,1321.054614
205,105.4797406,11730.31802,NA,260.4528359,260.4528359,1220.358172
206,245.7556389,10144.78502,NA,261.9649904,653.7999847,1245.828467
207,112.2459887,7389.408217,NA,322.0885218,575.2384428,1185.113803
208,69.54256891,8207.160857,69.54256891,294.1629024,428.9915528,1089.237459
209,69.54256891,8339.376082,69.54256891,69.54256891,686.2829578,1063.150629
210,75.49590441,7846.15267,84.92333024,230.3743865,483.4321755,1276.704517
211,141.4384118,9051.121688,NA,141.4384118,663.0102902,1190.768529
212,456.7732401,9553.073471,NA,456.7732401,777.5755756,1309.457605
213,157.093932,10516.87401,NA,285.3697099,537.3783117,1052.056641
214,36.82956997,11626.32619,37.82581262,196.6597965,613.2905154,1129.261238
215,6.123058602,11129.15725,6.123058602,196.4846247,196.4846247,1196.663901
216,73.21870236,7716.629516,73.21870236,207.2396849,559.4636047,1254.447133
217,62.14516766,7892.27513,62.14516766,206.0776746,462.4345358,969.307508
218,50.51989572,7255.178421,50.51989572,268.0570575,609.8272118,1297.605989
219,103.0834263,7220.42433,NA,295.2345606,580.9460056,1268.836226
220,122.9945249,10725.79634,NA,208.695689,628.1222431,1282.772445
221,86.5318319,10749.72141,86.5318319,318.1614477,565.0347651,1075.471287
222,51.42506961,7442.261138,65.51796778,266.4288974,533.2157445,1302.563415
223,24.35370902,11021.09839,24.83128088,204.6858026,485.233424,879.9835724
224,56.99674666,9792.296554,56.99674666,170.3883543,526.4981565,997.0685358
225,135.4988403,8559.987203,NA,293.0661184,591.3462118,1164.891391
226,40.30452981,7635.574893,40.30452981,277.060378,631.637832,1139.746498
227,102.3639749,11185.13503,NA,162.976922,549.4666029,1147.779805
228,4.812495658,7789.61422,22.68941272,180.277247,432.282021,1095.772265
229,173.9893468,11944.4344,NA,337.8692736,587.6294742,1277.744598
230,25.30885275,11253.32098,25.30885275,297.4090163,506.0216372,1058.814163
231,112.0957432,11029.95612,NA,230.5014684,555.6031972,1091.401428
232,209.1039378,9944.672975,NA,332.510651,681.3365968,1246.421621
233,81.73209267,11491.05501,81.73209267,174.9120615,445.2022519,1025.794745
234,3.984613251,7284.143599,39.28608801,244.6574181,594.6188488,1086.531335
235,150.5544159,11701.06811,NA,261.4863887,706.8037498,1235.73944
236,352.834419,11595.4806,NA,362.6263903,729.8655034,1080.415789
237,18.80637938,7400.958854,33.21198719,189.8083531,514.2032758,1171.754789
238,2.979192266,7471.163994,2.979192266,337.2402956,614.722045,1220.415874
239,46.7517695,7138.385699,62.62536141,317.9016389,579.4283963,1101.609946
240,42.10619773,7574.032322,42.10619773,255.7821414,489.3064104,1141.564171
241,19.86426286,7410.686743,46.98848734,153.8290769,565.4281354,1199.273527
242,168.478715,7428.268401,NA,348.7175222,541.1254238,1308.26809
243,88.60872208,9745.667813,89.06857781,116.2067069,379.7043206,1282.214121
244,31.62284435,9192.451753,31.62284435,219.0476647,469.1672063,1322.042732
245,45.746747,8707.930268,59.09486001,218.3072872,375.2397037,1252.232551
246,112.5039667,9007.737863,NA,305.518378,489.8646665,1091.612544
247,17.95010996,8944.990604,17.95010996,65.22703832,582.4516007,1252.373231
248,0.838690756,7469.931156,0.838690756,204.7558338,570.8102371,1131.659652
249,107.4478042,7416.679,NA,184.3340809,484.8956047,1083.2204
250,192.5893977,8354.875101,NA,339.410367,661.3828088,1269.158076
251,427.6533373,10226.0104,NA,427.6533373,696.4542182,1338.604043
252,408.6530564,13776.92365,NA,408.6530564,636.6774734,1366.876037
253,261.5289142,7149.575151,NA,329.5091498,598.755624,1218.3149
254,36.82956997,11751.74761,36.82956997,83.36438186,662.2411405,1149.690627
255,39.19353312,7740.297328,52.51711789,184.1075851,472.3168007,1158.157932
256,56.94696115,7275.582574,56.94696115,249.0343332,618.0087259,1264.353704
257,65.34237911,7496.429098,73.62292265,262.4021334,576.7180834,1212.911037
258,93.43038075,8276.377576,93.43038075,348.8925219,446.3699065,1143.581369
259,3.026555955,7201.2475,32.66969071,259.9310036,527.4684004,1192.944807
260,7.985635398,7159.07787,13.76288981,246.9000242,597.2928561,1177.302216
261,109.5403925,10855.56652,NA,109.5403925,642.5770299,1264.51899
262,90.54710771,7159.616224,90.54710771,294.1697451,525.6719652,1200.573679
263,72.81180127,14324.73794,72.81180127,249.3990394,430.8049001,1281.118301
264,177.9747539,7315.548376,NA,270.2029656,654.3560315,1229.759452
265,19.54014422,7158.193397,19.54014422,290.0487242,560.3766209,1168.739225
266,32.04594722,10385.72017,32.04594722,174.3363963,578.8672967,1154.377788
267,9.886002788,7840.030494,9.886002788,84.64466634,629.3590038,1361.164175
268,2.15655908,7378.38203,21.12505984,217.2841815,475.7444684,1078.385351
269,184.7375935,9587.627314,NA,184.7375935,585.5485193,1304.153497
270,158.2329523,8336.012898,NA,285.1599693,482.2509158,1234.753794
271,158.2329523,8211.145989,NA,365.3153913,533.1667847,1078.112552
272,3.984613251,7330.57148,3.984613251,242.7609806,515.4963877,1116.116676
273,19.76372665,10922.94453,46.83478516,168.2054604,528.9641122,1228.865003
274,73.90584366,11072.07515,73.90584366,275.0563979,359.9743447,1174.223642
275,71.29318044,10874.45427,71.29318044,366.8727666,565.8159561,1237.041344
276,50.9197948,12006.52685,71.96616968,157.2303381,504.0359007,1041.262894
277,58.43121616,6901.292555,58.43121616,311.0053651,593.6544254,1147.112177
278,163.1545398,7946.700085,NA,284.186865,636.9006085,1364.82227
279,112.5361629,11181.962,NA,244.4216277,508.3968846,1006.829915
280,423.2574591,10409.05607,NA,423.2574591,735.4441625,1226.469078
281,189.6270983,9936.339506,NA,292.3832078,642.4437968,1277.259784
282,112.4850164,10851.54312,NA,255.0387752,534.2123339,1169.737059
283,18.66196882,7459.380455,18.66196882,222.2336016,672.8035061,1277.800883
284,18.32540328,7234.711658,46.15840903,268.8270988,538.5618282,1110.756354
285,0.612180915,7538.554635,0.612180915,342.479504,512.797047,1178.285681
286,41.88118585,8774.900861,41.88118585,282.2334138,437.9411837,910.8805246
287,114.7023769,7334.379427,NA,302.3036661,632.7073749,1268.712397
288,169.3010796,9335.42054,NA,342.2492349,611.4782971,1245.731361
289,114.6862048,11015.98098,NA,247.7920675,504.7086806,1150.537376
290,56.99674666,9856.419248,56.99674666,140.8982647,528.7904197,959.9484003
291,67.06696825,10435.1253,69.18007434,163.2456178,488.8751864,1190.947566
292,108.3517198,7598.215995,NA,167.6524602,542.2819576,1308.926002
293,76.69713434,8877.791692,86.81851909,151.3158322,352.0372566,910.5514451
294,134.092907,11054.65499,NA,282.8598551,653.7442155,1101.93806
295,93.610622,7438.399658,93.610622,278.6089513,551.2595932,1217.961486
296,7.227285347,7210.383984,16.69485154,238.8925966,552.8946351,1088.633395
297,84.78182322,7189.054327,86.59623461,235.6121628,579.3429155,1149.86142
298,59.26949347,7053.162286,80.30752984,234.9877732,592.9280724,1126.03257
299,26.99062368,7140.956384,26.99062368,287.1223945,574.2884224,1149.755277
300,40.4732781,8806.689594,40.4732781,104.5852652,625.7342583,993.8906636
301,106.5873375,8122.52126,NA,245.3913546,492.1940304,1175.807108
302,103.0834263,7310.50985,NA,305.8795531,595.6260586,1229.508508
303,377.6975528,12381.76801,NA,412.9653461,710.3164364,1282.973454
304,150.5544159,11388.83933,NA,236.7245103,590.6221969,1163.867594
305,26.55883037,8845.421266,26.55883037,241.6330263,614.960325,1149.810108
306,160.5903056,9735.257476,NA,292.7357531,604.3920542,1008.559511
307,7.985635398,7165.173518,7.985635398,257.4533239,594.6820962,1200.730581
308,103.7400159,7307.59453,NA,268.7867383,454.7785713,1072.256835
309,106.0866193,7289.359173,NA,337.2783076,606.2694796,1083.701825
310,106.4098954,7334.84055,NA,184.3073941,664.7866423,1334.669333
311,72.58965105,7314.480839,72.58965105,299.8518129,544.3046195,1154.560078
312,24.53186599,7233.720496,24.53186599,259.8060458,592.6918068,1126.937942
313,56.82073512,7258.432765,56.82073512,275.4932932,559.9705769,1116.174531
314,17.93643281,7328.245757,48.5889669,254.6828008,595.1352541,1089.394006
315,17.93643281,7235.532614,37.99849697,222.9026814,565.5135371,1030.721573
